id,usuario,comentario,categoria,sentimiento,puede_votar,cuenta_verificada,dias_cuenta,voto
1074,@user_1074,quitar la restricción ya,en_contra_restriccion,negativo,0,0,13,sin_permiso
1075,@user_1075,la restricción de voto protege el resultado #encuesta,a_favor_restriccion,positivo,1,1,394,abstencion
1076,@user_1076,todos los alumnos deberían poder votar,en_contra_restriccion,negativo,1,1,616,abrir_voto_a_todos
1077,@user_1077,sin filtro de voto gana quien tenga más bots!,a_favor_restriccion,positivo,1,1,779,a_favor_de_restringir
1078,@user_1078,abrir el voto a todos haría más legítima la encuesta,en_contra_restriccion,negativo,1,1,610,abrir_voto_a_todos
1079,@user_1079,el botón de votar está gris qué significa??,neutro_pregunta,neutro,1,1,165,a_favor_de_restringir
1080,@user_1080,aparece el mensaje: no tienes permiso para votar pls,queja,negativo,0,0,1,sin_permiso
1081,@user_1081,esto silencia a los de nuevo ingreso!,en_contra_restriccion,negativo,0,0,13,sin_permiso
1082,@user_1082,alguien sabe por qué no todos pueden votar,neutro_pregunta,neutro,0,0,6,sin_permiso
1083,@user_1083,quién sí puede votar entonces??,neutro_pregunta,neutro,1,0,758,a_favor_de_restringir
1084,@user_1084,qué requisitos hay para poder votar.,neutro_pregunta,neutro,0,0,6,sin_permiso
1085,@user_1085,moderación bloquea votos de cuentas recién creadas??,explica_regla,neutro,1,1,490,abstencion
1086,@user_1086,yo pago inscripción y no puedo votar absurdo!,en_contra_restriccion,negativo,1,1,769,abrir_voto_a_todos
1087,@user_1087,si eres sospechoso de bot no te dejan votar...,explica_regla,neutro,1,1,574,a_favor_de_restringir
1088,@user_1088,staff y alumnos verificados sí pueden votar.,explica_regla,neutro,0,0,9,sin_permiso
1089,@user_1089,limitar el voto es necesario en este foro!,a_favor_restriccion,positivo,1,0,614,abstencion
1090,@user_1090,las cuentas nuevas no pueden votar por seguridad,explica_regla,neutro,0,0,12,sin_permiso
1091,@user_1091,staff y alumnos verificados sí pueden votar!,explica_regla,neutro,1,0,283,a_favor_de_restringir
1092,@user_1092,solo alumnos activos del semestre pueden votar #voto,explica_regla,neutro,1,0,903,abstencion
1093,@user_1093,quién sí puede votar entonces...,neutro_pregunta,neutro,1,0,506,abrir_voto_a_todos
1094,@user_1094,todos los alumnos deberían poder votar.,en_contra_restriccion,negativo,1,1,936,abrir_voto_a_todos
1095,@user_1095,la regla de no todos pueden votar discrimina??,en_contra_restriccion,negativo,0,0,16,sin_permiso
1096,@user_1096,todos los alumnos deberían poder votar pls,en_contra_restriccion,negativo,1,1,1,abrir_voto_a_todos
1097,@user_1097,si no todos pueden votar para qué preguntan pls,en_contra_restriccion,negativo,0,0,1,sin_permiso
1098,@user_1098,si dejan votar a cualquiera manipulan la encuesta pls,a_favor_restriccion,positivo,1,0,1270,a_favor_de_restringir
1099,@user_1099,la regla de no todos pueden votar discrimina pls,en_contra_restriccion,negativo,1,1,562,abstencion
1100,@user_1100,soy alumno y aun asi no puedo emitir voto pls,queja,negativo,0,0,4,sin_permiso
1101,@user_1101,cuántos días de cuenta necesito para votar,neutro_pregunta,neutro,1,1,692,abstencion
1102,@user_1102,solo alumnos activos del semestre pueden votar pls,explica_regla,neutro,0,0,1,sin_permiso
1103,@user_1103,quién sí puede votar entonces pls,neutro_pregunta,neutro,0,0,17,sin_permiso
1104,@user_1104,quiero votar y la plataforma me bloquea.,queja,negativo,0,0,4,sin_permiso
1105,@user_1105,qué requisitos hay para poder votar,neutro_pregunta,neutro,0,0,8,sin_permiso
1106,@user_1106,está bien que no todos puedan votar así evitan bots,a_favor_restriccion,positivo,0,0,13,sin_permiso
1107,@user_1107,la regla de no todos pueden votar discrimina #encuesta,en_contra_restriccion,negativo,1,0,746,abrir_voto_a_todos
1108,@user_1108,limitar el voto es necesario en este foro pls,a_favor_restriccion,positivo,1,1,846,a_favor_de_restringir
1109,@user_1109,esto silencia a los de nuevo ingreso pls,en_contra_restriccion,negativo,1,1,379,abrir_voto_a_todos
1110,@user_1110,apoyo que solo voten cuentas verificadas #encuesta,a_favor_restriccion,positivo,1,1,774,a_favor_de_restringir
1111,@user_1111,hay que tener correo institucional para votar pls,explica_regla,neutro,0,0,20,sin_permiso
1112,@user_1112,mejor pocos votos reales que mil votos falsos pls,a_favor_restriccion,positivo,1,1,916,a_favor_de_restringir
1113,@user_1113,la regla de no todos pueden votar discrimina #encuesta,en_contra_restriccion,negativo,1,1,381,abrir_voto_a_todos
1114,@user_1114,está bien que no todos puedan votar así evitan bots!,a_favor_restriccion,positivo,1,1,509,a_favor_de_restringir
1115,@user_1115,soy alumno y aun asi no puedo emitir voto,queja,negativo,0,0,9,sin_permiso
1116,@user_1116,dice que mi cuenta no tiene permiso para votar #encuesta,queja,negativo,0,0,7,sin_permiso
1117,@user_1117,excluir gente del voto es antidemocrático #voto,en_contra_restriccion,negativo,1,1,325,abstencion
1118,@user_1118,me sale error 403 al intentar votar pls,queja,negativo,0,0,11,sin_permiso
1119,@user_1119,esto silencia a los de nuevo ingreso.,en_contra_restriccion,negativo,1,1,550,abstencion
1120,@user_1120,solo cuentas verificadas pueden votar,explica_regla,neutro,1,1,1236,a_favor_de_restringir
1121,@user_1121,aparece el mensaje: no tienes permiso para votar.,queja,negativo,0,0,7,sin_permiso
1122,@user_1122,apoyo que solo voten cuentas verificadas pls,a_favor_restriccion,positivo,1,1,826,a_favor_de_restringir
1123,@user_1123,quiero votar y la plataforma me bloquea #encuesta,queja,negativo,0,0,8,sin_permiso
1124,@user_1124,dónde veo si mi cuenta puede votar,neutro_pregunta,neutro,0,0,1,sin_permiso
1125,@user_1125,quién sí puede votar entonces.,neutro_pregunta,neutro,1,1,883,a_favor_de_restringir
1126,@user_1126,alguien sabe por qué no todos pueden votar...,neutro_pregunta,neutro,1,1,992,abstencion
1127,@user_1127,staff y alumnos verificados sí pueden votar #voto,explica_regla,neutro,1,1,640,a_favor_de_restringir
1128,@user_1128,si eres sospechoso de bot no te dejan votar!,explica_regla,neutro,1,0,245,abstencion
1129,@user_1129,dice que mi cuenta no tiene permiso para votar,queja,negativo,0,0,5,sin_permiso
1130,@user_1130,abrir el voto a todos haría más legítima la encuesta #encuesta,en_contra_restriccion,negativo,0,0,7,sin_permiso
1131,@user_1131,el reglamento dice: no todos pueden votar,explica_regla,neutro,1,1,819,abrir_voto_a_todos
1132,@user_1132,dónde veo si mi cuenta puede votar,neutro_pregunta,neutro,0,0,14,sin_permiso
1133,@user_1133,si eres sospechoso de bot no te dejan votar!,explica_regla,neutro,1,0,860,abrir_voto_a_todos
1134,@user_1134,todos los alumnos deberían poder votar??,en_contra_restriccion,negativo,1,1,311,abrir_voto_a_todos
1135,@user_1135,moderación bloquea votos de cuentas recién creadas pls,explica_regla,neutro,1,1,1032,abrir_voto_a_todos
1136,@user_1136,para votar necesitas más de 30 días de antigüedad,explica_regla,neutro,1,1,981,a_favor_de_restringir
1137,@user_1137,las cuentas nuevas no pueden votar por seguridad,explica_regla,neutro,0,0,3,sin_permiso
1138,@user_1138,quiero votar y la plataforma me bloquea??,queja,negativo,0,0,16,sin_permiso
1139,@user_1139,cuántos días de cuenta necesito para votar #encuesta,neutro_pregunta,neutro,1,1,480,abstencion
1140,@user_1140,si no todos pueden votar para qué preguntan,en_contra_restriccion,negativo,1,1,985,abrir_voto_a_todos
1141,@user_1141,si dejan votar a cualquiera manipulan la encuesta,a_favor_restriccion,positivo,1,1,1194,a_favor_de_restringir
1142,@user_1142,moderación bloquea votos de cuentas recién creadas #encuesta,explica_regla,neutro,0,0,1,sin_permiso
1143,@user_1143,para votar necesitas más de 30 días de antigüedad #voto,explica_regla,neutro,1,1,675,abrir_voto_a_todos
1144,@user_1144,abrir el voto a todos haría más legítima la encuesta pls,en_contra_restriccion,negativo,0,0,11,sin_permiso
1145,@user_1145,hay que tener correo institucional para votar #encuesta,explica_regla,neutro,1,1,479,a_favor_de_restringir
1146,@user_1146,me sale error 403 al intentar votar!,queja,negativo,0,0,5,sin_permiso
1147,@user_1147,si eres sospechoso de bot no te dejan votar,explica_regla,neutro,1,1,431,abstencion
1148,@user_1148,puedo recuperar el permiso de voto??,neutro_pregunta,neutro,0,0,4,sin_permiso
1149,@user_1149,alguien sabe por qué no todos pueden votar #voto,neutro_pregunta,neutro,0,0,1,sin_permiso
1150,@user_1150,llevo poco tiempo registrado y no me deja votar,queja,negativo,0,0,19,sin_permiso
1151,@user_1151,sin verificación de identidad no hay voto!,explica_regla,neutro,0,0,1,sin_permiso
1152,@user_1152,el botón de votar está gris qué significa #encuesta,neutro_pregunta,neutro,0,0,14,sin_permiso
1153,@user_1153,la regla de no todos pueden votar discrimina,en_contra_restriccion,negativo,1,1,1067,abrir_voto_a_todos
1154,@user_1154,intenté votar tres veces y me rechaza #encuesta,queja,negativo,0,0,2,sin_permiso
1155,@user_1155,qué requisitos hay para poder votar,neutro_pregunta,neutro,1,1,357,abstencion
1156,@user_1156,moderación bloquea votos de cuentas recién creadas pls,explica_regla,neutro,1,1,977,abrir_voto_a_todos
1157,@user_1157,soy alumno y aun asi no puedo emitir voto...,queja,negativo,0,0,1,sin_permiso
1158,@user_1158,soy alumno y aun asi no puedo emitir voto...,queja,negativo,0,0,11,sin_permiso
1159,@user_1159,por qué no todos pueden votar en esta encuesta pls,queja,negativo,0,0,12,sin_permiso
1160,@user_1160,solo alumnos activos del semestre pueden votar #voto,explica_regla,neutro,1,1,1018,abstencion
1161,@user_1161,intenté votar tres veces y me rechaza #encuesta,queja,negativo,0,0,10,sin_permiso
1162,@user_1162,dice que mi cuenta no tiene permiso para votar??,queja,negativo,0,0,12,sin_permiso
1163,@user_1163,todos los alumnos deberían poder votar,en_contra_restriccion,negativo,0,0,16,sin_permiso
1164,@user_1164,aparece el mensaje: no tienes permiso para votar!,queja,negativo,0,0,22,sin_permiso
1165,@user_1165,yo pago inscripción y no puedo votar absurdo??,en_contra_restriccion,negativo,1,0,1214,abrir_voto_a_todos
1166,@user_1166,aparece el mensaje: no tienes permiso para votar,queja,negativo,0,0,4,sin_permiso
1167,@user_1167,me sale error 403 al intentar votar??,queja,negativo,0,0,17,sin_permiso
1168,@user_1168,apoyo que solo voten cuentas verificadas pls,a_favor_restriccion,positivo,1,1,1513,a_favor_de_restringir
1169,@user_1169,concuerdo: no todos deben poder votar aquí,a_favor_restriccion,positivo,1,0,372,a_favor_de_restringir
1170,@user_1170,solo alumnos activos del semestre pueden votar!,explica_regla,neutro,1,0,861,abstencion
1171,@user_1171,si no todos pueden votar para qué preguntan??,en_contra_restriccion,negativo,0,0,8,sin_permiso
1172,@user_1172,solo cuentas verificadas pueden votar pls,explica_regla,neutro,0,0,3,sin_permiso
1173,@user_1173,hay que tener correo institucional para votar.,explica_regla,neutro,0,0,10,sin_permiso
1174,@user_1174,quién sí puede votar entonces pls,neutro_pregunta,neutro,0,0,5,sin_permiso
1175,@user_1175,si no todos pueden votar la encuesta no es válida pls,queja,negativo,0,0,9,sin_permiso
1176,@user_1176,abrir el voto a todos haría más legítima la encuesta.,en_contra_restriccion,negativo,1,0,1666,abstencion
1177,@user_1177,mejor pocos votos reales que mil votos falsos pls,a_favor_restriccion,positivo,1,1,901,a_favor_de_restringir
1178,@user_1178,abrir el voto a todos haría más legítima la encuesta,en_contra_restriccion,negativo,0,0,14,sin_permiso
1179,@user_1179,hay una lista de quiénes sí votan #voto,neutro_pregunta,neutro,0,0,5,sin_permiso
1180,@user_1180,todos los alumnos deberían poder votar pls,en_contra_restriccion,negativo,1,1,1469,abrir_voto_a_todos
1181,@user_1181,sin verificación de identidad no hay voto,explica_regla,neutro,0,0,6,sin_permiso
1182,@user_1182,sin filtro de voto gana quien tenga más bots??,a_favor_restriccion,positivo,1,1,679,a_favor_de_restringir
1183,@user_1183,sin verificación de identidad no hay voto...,explica_regla,neutro,0,0,1,sin_permiso
1184,@user_1184,hay que tener correo institucional para votar.,explica_regla,neutro,1,1,1057,a_favor_de_restringir
1185,@user_1185,no es justo que no todos puedan votar,queja,negativo,0,0,16,sin_permiso
1186,@user_1186,quitar la restricción ya pls,en_contra_restriccion,negativo,1,1,769,abrir_voto_a_todos
1187,@user_1187,el reglamento dice: no todos pueden votar pls,explica_regla,neutro,1,0,744,abstencion
1188,@user_1188,está bien que no todos puedan votar así evitan bots!,a_favor_restriccion,positivo,1,1,268,a_favor_de_restringir
1189,@user_1189,cuántos días de cuenta necesito para votar,neutro_pregunta,neutro,1,1,736,abstencion
1190,@user_1190,concuerdo: no todos deben poder votar aquí...,a_favor_restriccion,positivo,1,1,1426,abstencion
1191,@user_1191,sin filtro de voto gana quien tenga más bots,a_favor_restriccion,positivo,1,1,1105,a_favor_de_restringir
1192,@user_1192,moderación bloquea votos de cuentas recién creadas #voto,explica_regla,neutro,1,1,437,abstencion
1193,@user_1193,solo cuentas verificadas pueden votar.,explica_regla,neutro,1,0,914,a_favor_de_restringir
1194,@user_1194,limitar el voto es necesario en este foro pls,a_favor_restriccion,positivo,1,0,816,a_favor_de_restringir
1195,@user_1195,dice que mi cuenta no tiene permiso para votar #encuesta,queja,negativo,0,0,13,sin_permiso
1196,@user_1196,el reglamento dice: no todos pueden votar...,explica_regla,neutro,0,0,19,sin_permiso
1197,@user_1197,cuántos días de cuenta necesito para votar,neutro_pregunta,neutro,0,0,5,sin_permiso
1198,@user_1198,concuerdo: no todos deben poder votar aquí #voto,a_favor_restriccion,positivo,1,0,498,a_favor_de_restringir
1199,@user_1199,soy alumno y aun asi no puedo emitir voto...,queja,negativo,0,0,12,sin_permiso
1200,@user_1200,la restricción de voto protege el resultado??,a_favor_restriccion,positivo,1,1,1126,a_favor_de_restringir
1201,@user_1201,las cuentas nuevas no pueden votar por seguridad??,explica_regla,neutro,0,0,11,sin_permiso
1202,@user_1202,el botón de votar está gris qué significa #encuesta,neutro_pregunta,neutro,1,1,1319,abstencion
1203,@user_1203,soy alumno y aun asi no puedo emitir voto pls,queja,negativo,0,0,1,sin_permiso
1204,@user_1204,la restricción de voto protege el resultado pls,a_favor_restriccion,positivo,1,1,853,abstencion
1205,@user_1205,me sale error 403 al intentar votar...,queja,negativo,0,0,11,sin_permiso
1206,@user_1206,concuerdo: no todos deben poder votar aquí,a_favor_restriccion,positivo,1,1,1448,a_favor_de_restringir
1207,@user_1207,solo alumnos activos del semestre pueden votar #encuesta,explica_regla,neutro,1,0,1134,a_favor_de_restringir
1208,@user_1208,puedo recuperar el permiso de voto pls,neutro_pregunta,neutro,1,1,702,abstencion
1209,@user_1209,quitar la restricción ya.,en_contra_restriccion,negativo,0,0,5,sin_permiso
1210,@user_1210,por qué no todos pueden votar en esta encuesta #encuesta,queja,negativo,0,0,6,sin_permiso
1211,@user_1211,por qué no todos pueden votar en esta encuesta,queja,negativo,0,0,13,sin_permiso
1212,@user_1212,si dejan votar a cualquiera manipulan la encuesta pls,a_favor_restriccion,positivo,1,1,1205,a_favor_de_restringir
1213,@user_1213,staff y alumnos verificados sí pueden votar!,explica_regla,neutro,1,1,619,a_favor_de_restringir
1214,@user_1214,limitar el voto es necesario en este foro...,a_favor_restriccion,positivo,1,1,819,a_favor_de_restringir
1215,@user_1215,dice que mi cuenta no tiene permiso para votar #encuesta,queja,negativo,0,0,3,sin_permiso
1216,@user_1216,excluir gente del voto es antidemocrático #encuesta,en_contra_restriccion,negativo,1,1,1393,abrir_voto_a_todos
1217,@user_1217,excluir gente del voto es antidemocrático,en_contra_restriccion,negativo,0,0,3,sin_permiso
1218,@user_1218,si dejan votar a cualquiera manipulan la encuesta??,a_favor_restriccion,positivo,1,1,769,abstencion
1219,@user_1219,apoyo que solo voten cuentas verificadas!,a_favor_restriccion,positivo,1,1,506,a_favor_de_restringir
1220,@user_1220,está bien que no todos puedan votar así evitan bots,a_favor_restriccion,positivo,1,1,1233,a_favor_de_restringir
1221,@user_1221,el botón de votar está gris qué significa #encuesta,neutro_pregunta,neutro,0,0,12,sin_permiso
1222,@user_1222,está bien que no todos puedan votar así evitan bots!,a_favor_restriccion,positivo,0,0,4,sin_permiso
1223,@user_1223,concuerdo: no todos deben poder votar aquí.,a_favor_restriccion,positivo,1,1,733,abstencion
1224,@user_1224,puedo recuperar el permiso de voto #voto,neutro_pregunta,neutro,0,0,4,sin_permiso
1225,@user_1225,solo alumnos activos del semestre pueden votar??,explica_regla,neutro,0,0,10,sin_permiso
1226,@user_1226,alguien sabe por qué no todos pueden votar!,neutro_pregunta,neutro,1,0,483,abstencion
1227,@user_1227,quién sí puede votar entonces.,neutro_pregunta,neutro,0,0,24,sin_permiso
1228,@user_1228,excluir gente del voto es antidemocrático??,en_contra_restriccion,negativo,1,1,636,abrir_voto_a_todos
1229,@user_1229,si dejan votar a cualquiera manipulan la encuesta,a_favor_restriccion,positivo,0,0,8,sin_permiso
1230,@user_1230,las cuentas nuevas no pueden votar por seguridad.,explica_regla,neutro,0,0,1,sin_permiso
1231,@user_1231,llevo poco tiempo registrado y no me deja votar pls,queja,negativo,0,0,4,sin_permiso
1232,@user_1232,la restricción de voto protege el resultado,a_favor_restriccion,positivo,1,1,1024,a_favor_de_restringir
1233,@user_1233,todos los alumnos deberían poder votar pls,en_contra_restriccion,negativo,0,0,4,sin_permiso
1234,@user_1234,la regla de no todos pueden votar discrimina,en_contra_restriccion,negativo,1,1,961,abrir_voto_a_todos
1235,@user_1235,sin verificación de identidad no hay voto...,explica_regla,neutro,1,1,962,abstencion
1236,@user_1236,si no todos pueden votar la encuesta no es válida.,queja,negativo,0,0,17,sin_permiso
1237,@user_1237,si eres sospechoso de bot no te dejan votar,explica_regla,neutro,1,1,918,a_favor_de_restringir
1238,@user_1238,qué requisitos hay para poder votar??,neutro_pregunta,neutro,1,1,510,abrir_voto_a_todos
1239,@user_1239,excluir gente del voto es antidemocrático.,en_contra_restriccion,negativo,0,0,1,sin_permiso
1240,@user_1240,limitar el voto es necesario en este foro pls,a_favor_restriccion,positivo,0,0,4,sin_permiso
1241,@user_1241,intenté votar tres veces y me rechaza #encuesta,queja,negativo,0,0,24,sin_permiso
1242,@user_1242,la regla de no todos pueden votar discrimina,en_contra_restriccion,negativo,1,1,1095,abrir_voto_a_todos
1243,@user_1243,aparece el mensaje: no tienes permiso para votar,queja,negativo,0,0,13,sin_permiso
1244,@user_1244,la regla de no todos pueden votar discrimina,en_contra_restriccion,negativo,1,1,693,abrir_voto_a_todos
1245,@user_1245,si dejan votar a cualquiera manipulan la encuesta.,a_favor_restriccion,positivo,1,1,1768,abstencion
1246,@user_1246,el reglamento dice: no todos pueden votar!,explica_regla,neutro,1,0,1087,a_favor_de_restringir
1247,@user_1247,yo pago inscripción y no puedo votar absurdo,en_contra_restriccion,negativo,0,0,1,sin_permiso
1248,@user_1248,aparece el mensaje: no tienes permiso para votar...,queja,negativo,0,0,20,sin_permiso
1249,@user_1249,llevo poco tiempo registrado y no me deja votar pls,queja,negativo,0,0,19,sin_permiso
1250,@user_1250,la restricción de voto protege el resultado pls,a_favor_restriccion,positivo,0,0,13,sin_permiso
1251,@user_1251,hay una lista de quiénes sí votan #voto,neutro_pregunta,neutro,0,0,3,sin_permiso
1252,@user_1252,llevo poco tiempo registrado y no me deja votar #voto,queja,negativo,0,0,10,sin_permiso
1253,@user_1253,si eres sospechoso de bot no te dejan votar #encuesta,explica_regla,neutro,1,0,884,abrir_voto_a_todos
1254,@user_1254,abrir el voto a todos haría más legítima la encuesta.,en_contra_restriccion,negativo,0,0,10,sin_permiso
1255,@user_1255,me sale error 403 al intentar votar,queja,negativo,0,0,3,sin_permiso
1256,@user_1256,no es justo que no todos puedan votar,queja,negativo,0,0,1,sin_permiso
1257,@user_1257,mejor pocos votos reales que mil votos falsos!,a_favor_restriccion,positivo,1,1,1023,abstencion
1258,@user_1258,solo alumnos activos del semestre pueden votar #voto,explica_regla,neutro,1,1,1433,abstencion
1259,@user_1259,hay una lista de quiénes sí votan...,neutro_pregunta,neutro,1,1,914,abrir_voto_a_todos
1260,@user_1260,no es justo que no todos puedan votar!,queja,negativo,0,0,2,sin_permiso
1261,@user_1261,limitar el voto es necesario en este foro #encuesta,a_favor_restriccion,positivo,1,1,858,abstencion
1262,@user_1262,por qué no todos pueden votar en esta encuesta.,queja,negativo,0,0,13,sin_permiso
1263,@user_1263,para votar necesitas más de 30 días de antigüedad #encuesta,explica_regla,neutro,1,1,714,abstencion
1264,@user_1264,staff y alumnos verificados sí pueden votar.,explica_regla,neutro,1,1,821,abstencion
1265,@user_1265,moderación bloquea votos de cuentas recién creadas #encuesta,explica_regla,neutro,1,1,307,abstencion
1266,@user_1266,me sale error 403 al intentar votar...,queja,negativo,0,0,6,sin_permiso
1267,@user_1267,si no todos pueden votar la encuesta no es válida #encuesta,queja,negativo,0,0,21,sin_permiso
1268,@user_1268,soy alumno y aun asi no puedo emitir voto.,queja,negativo,0,0,13,sin_permiso
1269,@user_1269,sin filtro de voto gana quien tenga más bots #voto,a_favor_restriccion,positivo,1,1,551,a_favor_de_restringir
1270,@user_1270,no es justo que no todos puedan votar.,queja,negativo,0,0,1,sin_permiso
1271,@user_1271,está bien que no todos puedan votar así evitan bots.,a_favor_restriccion,positivo,0,0,8,sin_permiso
1272,@user_1272,dice que mi cuenta no tiene permiso para votar pls,queja,negativo,0,0,11,sin_permiso
1273,@user_1273,abrir el voto a todos haría más legítima la encuesta #voto,en_contra_restriccion,negativo,1,1,1569,abrir_voto_a_todos
1274,@user_1274,sin filtro de voto gana quien tenga más bots,a_favor_restriccion,positivo,0,0,8,sin_permiso
1275,@user_1275,sin verificación de identidad no hay voto #encuesta,explica_regla,neutro,0,0,5,sin_permiso
1276,@user_1276,si no todos pueden votar la encuesta no es válida!,queja,negativo,0,0,3,sin_permiso
1277,@user_1277,si eres sospechoso de bot no te dejan votar...,explica_regla,neutro,1,1,1172,a_favor_de_restringir
1278,@user_1278,todos los alumnos deberían poder votar pls,en_contra_restriccion,negativo,0,0,21,sin_permiso
1279,@user_1279,si eres sospechoso de bot no te dejan votar pls,explica_regla,neutro,0,0,5,sin_permiso
1280,@user_1280,moderación bloquea votos de cuentas recién creadas,explica_regla,neutro,0,0,2,sin_permiso
1281,@user_1281,la regla de no todos pueden votar discrimina.,en_contra_restriccion,negativo,1,1,1248,abrir_voto_a_todos
1282,@user_1282,moderación bloquea votos de cuentas recién creadas.,explica_regla,neutro,1,1,801,a_favor_de_restringir
1283,@user_1283,concuerdo: no todos deben poder votar aquí #encuesta,a_favor_restriccion,positivo,1,1,461,a_favor_de_restringir
1284,@user_1284,intenté votar tres veces y me rechaza!,queja,negativo,0,0,6,sin_permiso
1285,@user_1285,apoyo que solo voten cuentas verificadas.,a_favor_restriccion,positivo,1,1,1395,a_favor_de_restringir
1286,@user_1286,staff y alumnos verificados sí pueden votar??,explica_regla,neutro,0,0,7,sin_permiso
1287,@user_1287,concuerdo: no todos deben poder votar aquí!,a_favor_restriccion,positivo,1,1,630,abstencion
1288,@user_1288,si dejan votar a cualquiera manipulan la encuesta,a_favor_restriccion,positivo,1,1,949,a_favor_de_restringir
1289,@user_1289,excluir gente del voto es antidemocrático.,en_contra_restriccion,negativo,1,1,815,abrir_voto_a_todos
1290,@user_1290,para votar necesitas más de 30 días de antigüedad...,explica_regla,neutro,0,0,14,sin_permiso
1291,@user_1291,mejor pocos votos reales que mil votos falsos #encuesta,a_favor_restriccion,positivo,1,1,892,a_favor_de_restringir
1292,@user_1292,la restricción de voto protege el resultado...,a_favor_restriccion,positivo,0,0,1,sin_permiso
1293,@user_1293,llevo poco tiempo registrado y no me deja votar,queja,negativo,0,0,1,sin_permiso
1294,@user_1294,solo cuentas verificadas pueden votar pls,explica_regla,neutro,0,0,1,sin_permiso
1295,@user_1295,dice que mi cuenta no tiene permiso para votar??,queja,negativo,0,0,12,sin_permiso
1296,@user_1296,el reglamento dice: no todos pueden votar,explica_regla,neutro,0,0,7,sin_permiso
1297,@user_1297,la restricción de voto protege el resultado.,a_favor_restriccion,positivo,1,1,1145,a_favor_de_restringir
1298,@user_1298,el reglamento dice: no todos pueden votar??,explica_regla,neutro,1,1,229,abstencion
1299,@user_1299,el botón de votar está gris qué significa pls,neutro_pregunta,neutro,0,0,8,sin_permiso
1300,@user_1300,me sale error 403 al intentar votar??,queja,negativo,0,0,23,sin_permiso
1301,@user_1301,no es justo que no todos puedan votar.,queja,negativo,0,0,18,sin_permiso
1302,@user_1302,staff y alumnos verificados sí pueden votar #encuesta,explica_regla,neutro,0,0,3,sin_permiso
1303,@user_1303,qué requisitos hay para poder votar??,neutro_pregunta,neutro,1,1,1024,abrir_voto_a_todos
1304,@user_1304,me sale error 403 al intentar votar!,queja,negativo,0,0,1,sin_permiso
1305,@user_1305,soy alumno y aun asi no puedo emitir voto #encuesta,queja,negativo,0,0,8,sin_permiso
1306,@user_1306,soy alumno y aun asi no puedo emitir voto.,queja,negativo,0,0,14,sin_permiso
1307,@user_1307,solo alumnos activos del semestre pueden votar,explica_regla,neutro,0,0,13,sin_permiso
1308,@user_1308,esto silencia a los de nuevo ingreso!,en_contra_restriccion,negativo,1,1,518,abrir_voto_a_todos
1309,@user_1309,mejor pocos votos reales que mil votos falsos,a_favor_restriccion,positivo,1,1,108,a_favor_de_restringir
1310,@user_1310,mejor pocos votos reales que mil votos falsos #encuesta,a_favor_restriccion,positivo,0,0,25,sin_permiso
1311,@user_1311,solo alumnos activos del semestre pueden votar.,explica_regla,neutro,0,0,19,sin_permiso
1312,@user_1312,el botón de votar está gris qué significa #voto,neutro_pregunta,neutro,1,1,604,abstencion
1313,@user_1313,aparece el mensaje: no tienes permiso para votar,queja,negativo,0,0,17,sin_permiso
1314,@user_1314,todos los alumnos deberían poder votar??,en_contra_restriccion,negativo,1,1,1562,abstencion
1315,@user_1315,qué requisitos hay para poder votar!,neutro_pregunta,neutro,0,0,6,sin_permiso
1316,@user_1316,hay que tener correo institucional para votar??,explica_regla,neutro,1,1,743,abrir_voto_a_todos
1317,@user_1317,mejor pocos votos reales que mil votos falsos,a_favor_restriccion,positivo,0,0,5,sin_permiso
1318,@user_1318,aparece el mensaje: no tienes permiso para votar...,queja,negativo,0,0,13,sin_permiso
1319,@user_1319,quiero votar y la plataforma me bloquea,queja,negativo,0,0,1,sin_permiso
1320,@user_1320,llevo poco tiempo registrado y no me deja votar!,queja,negativo,0,0,1,sin_permiso
1321,@user_1321,el botón de votar está gris qué significa pls,neutro_pregunta,neutro,0,0,17,sin_permiso
1322,@user_1322,sin filtro de voto gana quien tenga más bots,a_favor_restriccion,positivo,0,0,13,sin_permiso
1323,@user_1323,yo pago inscripción y no puedo votar absurdo #encuesta,en_contra_restriccion,negativo,1,1,790,abrir_voto_a_todos
1324,@user_1324,abrir el voto a todos haría más legítima la encuesta!,en_contra_restriccion,negativo,0,0,9,sin_permiso
1325,@user_1325,excluir gente del voto es antidemocrático!,en_contra_restriccion,negativo,0,0,5,sin_permiso
1326,@user_1326,sin filtro de voto gana quien tenga más bots #voto,a_favor_restriccion,positivo,1,1,204,a_favor_de_restringir
1327,@user_1327,las cuentas nuevas no pueden votar por seguridad.,explica_regla,neutro,1,1,409,abstencion
1328,@user_1328,si no todos pueden votar para qué preguntan #encuesta,en_contra_restriccion,negativo,0,0,11,sin_permiso
1329,@user_1329,me sale error 403 al intentar votar,queja,negativo,0,0,1,sin_permiso
1330,@user_1330,sin filtro de voto gana quien tenga más bots #encuesta,a_favor_restriccion,positivo,1,1,1009,a_favor_de_restringir
1331,@user_1331,cuántos días de cuenta necesito para votar...,neutro_pregunta,neutro,1,1,895,abstencion
1332,@user_1332,si no todos pueden votar la encuesta no es válida #encuesta,queja,negativo,0,0,11,sin_permiso
1333,@user_1333,está bien que no todos puedan votar así evitan bots!,a_favor_restriccion,positivo,1,0,1268,a_favor_de_restringir
